date_versement,date_enregistrement,provenance,cote,titre,contenu,analyse,dates_extremes,annee,duree_utilite,sort_final,initial,niveau_description,importance_materielle,ged
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0003/RCD, COMMUNICATION INTERNE ET EXTERNE :REGISTRE DE CONSULTATION DES DOCUMENTS D'ARCHIVES DE DECEMBRE 2003 A JUILLET 2008,CONSULTATION; DOCUMENTS ARCHIVES, REGISTRE, DECEMBRE 2003 - JUILLET 2008,2003; 2004; 2005; 2006; 2007; 2008, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0004/RCD, COMMUNICATION INTERNE ET EXTERNE : REGISTRE DE CONSULTATION DES DOCUMENTS D'ARCHIVES DE AOUT 2008 A JANVIER 2011,CONSULTATION; DOCUMENTS ARCHIVES, REGISTRE, AOUT 2008 - JANVIER 2011,2008; 2009; 2010; 2011, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0005/RCD, COMMUNICATION INTERNE ET EXTERNE : REGISTRE DE CONSULTATION DES DOCUMENTS D'ARCHIVES DE OCTOBRE 2011 A FEVRIER 2015,CONSULTATION; DOCUMENTS ARCHIVES, REGISTRE, OCTOBRE 2011 - FEVRIER 2015,2011; 2012; 2013; 2014; 2015, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 20-12-2022, ASSURER LA COMMUNICATION INTERNE-EXTERNE, 0123/RTC, COMMUNICATION INTERNE-EXTERNE : ENREGISTREMENT DU COURRIER INTERNE DU 23 AVRIL 2008 AU 10 JANVIER 2013 DU SECRETARIAT DCM.,CONSULTATION; DOCUMENTS ARCHIVES; CONSULTATION DOCUMENTAIRE; DOCUMENT; COURRIER; TRANSMISSION; SECRETARIAT; DIRECTION COMMERCIALE ET MARKETING, REGISTRE, 2008-2013,2015; 2016; 2017; 2023, 05 ANS, CONCERVATION DEFINITIVE, ACI (RTC), PIECE, 01 PIECE, DOCESSEN
 ANCIEN FONDS, 14-02-2024, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0124/RTC, COMMUNICATION INTERNE ET EXTERNE : TRANSMISSION DU COURRIER DU 26 MARS 2007 AU 03 AOUT 2014 DU SECRETARIAT DCM,TRANSMISSION; COURRIER; SECRETARIAT; DIRECTION COMMERCIALE ET MARKETING, REGISTRE, 2007-2014,, 05 ANS, CONSERVATION DEFINITIVE, ACI (RTC), PIECE, 1 PIECE,
 ANCIEN FONDS, 14-02-2024, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0125/RTC, COMMUNICATION INTERNE ET EXTERNE : TRANSMISSION DES FAX DEPART DU 30 AVRIL 2015 AU 03 NOVEMBRE 2015 DU SECRETARIAT DCM,TRANSMISSION; FAX DEPART; SECRETARIAT; DIRECTION COMMERCIALE ET MARKETING, REGISTRE, 2015,, 05 ANS, CONSERVATION DEFINITIVE, ACI (RTC), PIECE, 1 PIECE,
 ANCIEN FONDS, 14-02-2024, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0126/RTC, COMMUNICATION INTERNE ET EXTERNE : TRANSMISSION DU COURRIER DU 28 JANVIER 2015 AU 31 DECEMBRE 2020 DU SECRETARIAT DCM,TRANSMISSION; COURRIER; SECRETARIAT; DIRECTION COMMERCIALE ET MARKETING, REGISTRE, 2015-2020,, 05 ANS, CONSERVATION DEFINITIVE, ACI (RTC), PIECE, 1 PIECE,
 ANCIEN FONDS, 14-02-2024, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0313/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER DEPART DU 17 MARS 1991 AU 16 DECEMBRE 2005 DU SECRETARIAT DCM,ENREGISTREMENT; COURRIER DEPART; SECRETARIAT; DIRECTION COMMERCIALE ET MARKETING, REGISTRE, 1991-2005,, 05 ANS, CONSERVATION DEFINITIVE, ACI (REC), PIECE, 1 PIECE,
 ANCIEN FONDS, 14-02-2024, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0314/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER DU 11 JANVIER 2013 AU 19 JANVIER 2015 DU SECRETARIAT,ENREGISTREMENT; COURRIER; SECRETARIAT, REGISTRE, 2013-2015,, 05 ANS, CONSERVATION DEFINITIVE, ACI (REC), PIECE, 1 PIECE,
 ANCIEN FONDS, 14-02-2024, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0315/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DU 25 JANVIER 1994 AU 28 AVRIL 2000 DU SECRETARIAT TRANSIT,ENREGISTREMENT; COURRIER ARRIVEE; SECRETARIAT; SERVICE TRANSIT, REGISTRE, 1994-2000,, 05 ANS, CONSERVATION DEFINITIVE, ACI (REC), PIECE, 1 PIECE,
 ANCIEN FONDS, 14-02-2024, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0316/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DU 06 OCTOBRE 2009 AU 08 FEVRIER 2012 DU SECRETARIAT,ENREGISTREMENT; COURRIER ARRIVEE; SECRETARIAT, REGISTRE, 2009-2012,, 05 ANS, CONSERVATION DEFINITIVE, ACI (REC), PIECE, 1 PIECE,
 ANCIEN FONDS, 14-02-2024, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0317/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER DEPART DU 11 SEPTEMBRE 2014  AU 16 FEVRIER 2016 DU SECRETARIAT,ENREGISTREMENT; COURRIER DEPART; SECRETARIAT, REGISTRE, 2014-2016,, 05 ANS, CONSERVATION DEFINITIVE, ACI (REC), PIECE, 1 PIECE,
 ANCIEN FONDS, 14-02-2024, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0318/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER DEPART DU 20 SEPTEMBRE AU 17 DECEMBRE 2018 DU SECRETARIAT,ENREGISTREMENT; COURRIER DEPART; SECRETARIAT, REGISTRE, 2018,, 05 ANS, CONSERVATION DEFINITIVE, ACI (REC), PIECE, 1 PIECE,
 ANCIEN FONDS, 14-02-2024, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0319/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DU 28 NOVEMBRE 2016  AU 09 NOVEMBRE 2017 DU SECRETARIAT,ENREGISTREMENT; COURRIER ARRIVEE; SECRETARIAT, REGISTRE, 2016-2017,, 05 ANS, CONSERVATION DEFINITIVE, ACI (REC), PIECE, 1 PIECE,
 ANCIEN FONDS, 14-02-2024, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0320/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DU 25 NOVEMBRE 2019  AU 31 DECEMBRE 2020 DU SECRETARIAT DCM,ENREGISTREMENT; COURRIER ARRIVEE; SECRETARIAT; DIRECTION COMMERCIALE ET MARKETING, REGISTRE, 2019-2020,, 05 ANS, CONSERVATION DEFINITIVE, ACI (REC), PIECE, 1 PIECE,
 ANCIEN FONDS, 14-02-2024, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0321/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DU 1ER JUIN 2015 AU 31 MARS 2016 DU SECRETARIAT,ENREGISTREMENT; COURRIER ARRIVEE; SECRETARIAT, REGISTRE, 2015-2016,, 05 ANS, CONSERVATION DEFINITIVE, ACI (REC), PIECE, 1 PIECE,
 ANCIEN FONDS, 14-02-2024, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0322/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DU 06 JANVIER 2016 AU 30 DECEMBRE 2016 DU SECRETARIAT,ENREGISTREMENT; COURRIER ARRIVEE; SECRETARIAT, REGISTRE, 2016,, 05 ANS, CONSERVATION DEFINITIVE, ACI (REC), PIECE, 1 PIECE,
 ANCIEN FONDS, 14-02-2024, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0323/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DU 10 JUILLET 2014 AU 29 MAI 2015 DU SECRETARIAT DCM,ENREGISTREMENT; COURRIER ARRIVEE; SECRETARIAT; DIRECTION COMMERCIALE ET MARKETING, REGISTRE, 2014-2015,, 05 ANS, CONSERVATION DEFINITIVE, ACI (REC), PIECE, 1 PIECE,
 ANCIEN FONDS, 14-02-2024, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0324/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DU 09 NOVEMBRE 2017 AU 25 NOVEMBRE 2019 DU SECRETARIAT DCM,ENREGISTREMENT; COURRIER ARRIVEE; SECRETARIAT; DIRECTION COMMERCIALE ET MARKETING, REGISTRE, 2017-2019,, 05 ANS, CONSERVATION DEFINITIVE, ACI (REC), PIECE, 1 PIECE,
 ANCIEN FONDS, 14-02-2024, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0325/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DU 08 AOUT 2005 AU 27 SEPTEMBRE 2009 DU SECRETARIAT DCM,ENREGISTREMENT; COURRIER ARRIVEE; SECRETARIAT; DIRECTION COMMERCIALE ET MARKETING, REGISTRE, 2005-2009,, 05 ANS, CONSERVATION DEFINITIVE, ACI (REC), PIECE, 1 PIECE,
 ANCIEN FONDS, 14-02-2024, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0326/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER DEPART DU 14 FEVRIER 2012 AU 06 JUIN 2015 DU SECRETARIAT DCM,ENREGISTREMENT; COURRIER DEPART; SECRETARIAT; DIRECTION COMMERCIALE ET MARKETING, REGISTRE, 2012-2015,, 05 ANS, CONSERVATION DEFINITIVE, ACI (REC), PIECE, 1 PIECE,
 ANCIEN FONDS, 14-02-2024, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0327/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER DEPART DU 03 MARS 2006 AU 21 DECEMBRE 2015 DU SECRETARIAT DCM,ENREGISTREMENT; COURRIER DEPART; SECRETARIAT; DIRECTION COMMERCIALE ET MARKETING, REGISTRE, 2006-2015,, 05 ANS, CONSERVATION DEFINITIVE, ACI (REC), PIECE, 1 PIECE,
 ANCIEN FONDS, 14-02-2024, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0328/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DU 18 JUIN 2013 AU 09 JUILLET 2014 DU SECRETARIAT,ENREGISTREMENT; COURRIER ARRIVEE; SECRETARIAT, REGISTRE, 2013-2014,, 05 ANS, CONSERVATION DEFINITIVE, ACI (REC), PIECE, 1 PIECE,
 ANCIEN FONDS, 14-02-2024, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0329/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER DEPART DU 13 SEPTEMBRE 2016 AU 21 SEPTEMBRE 2016 DU SECRETARIAT DAS,ENREGISTREMENT; COURRIER DEPART; SECRETARIAT; DIRECTION APPROVISIONNEMENT ET STOCK, REGISTRE, 2016,, 05 ANS, CONSERVATION DEFINITIVE, ACI (REC), PIECE, 1 PIECE,
 ANCIEN FONDS, 14-02-2024, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0330/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DU 09 JANVIER 2020 AU 11 NOVEMBRE 2020 DU SECRETARIAT DCM,ENREGISTREMENT; COURRIER ARRIVEE; SECRETARIAT; DIRECTION COMMERCIALE ET MARKETING, REGISTRE, 2020,, 05 ANS, CONSERVATION DEFINITIVE, ACI (REC), PIECE, 1 PIECE,
 ANCIEN FONDS, 14-02-2024, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0331/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DU 09 FEVRIER 2012 AU 24 JANVIER 2013 DU SECRETARIAT,ENREGISTREMENT; COURRIER ARRIVEE; SECRETARIAT, REGISTRE, 2012-2013,, 05 ANS, CONSERVATION DEFINITIVE, ACI (REC), PIECE, 1 PIECE,
 ANCIEN FONDS, 14-02-2024, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0332/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER DEPART DU 04 FEVRIER 2009  AU 15 DECEMBRE 2015 DU SECRETARIAT DCM,ENREGISTREMENT; COURRIER DEPART; SECRETARIAT; DIRECTION COMMERCIALE ET MARKETING, REGISTRE, 2009-2015,, 05 ANS, CONSERVATION DEFINITIVE, ACI (REC), PIECE, 1 PIECE,
 ANCIEN FONDS, 14-02-2024, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0333/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU FAX ARRIVEE DU 30 NOVEMBRE 2010 AU 21 AOUT 2015 DU SECRETARIAT,ENREGISTREMENT; FAX ARRIVEE; SECRETARIAT, REGISTRE, 2010-2015,, 05 ANS, CONSERVATION DEFINITIVE, ACI (REC), PIECE, 1 PIECE,
 ANCIEN FONDS, 14-02-2024, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0334/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DES ACHATS DES PRODUITS PETROLIERS 1986-1992,ENREGISTREMENT; ACHAT; PRODUIT PETROLIER, REGISTRE, 1986-1992,, 05 ANS, CONSERVATION DEFINITIVE, ACI (REC), PIECE, 1 PIECE,
 ANCIEN FONDS, 14-02-2024, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0335/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DES ORDRES DE MISSION DU 02 JANVIER 1997 AU 31 DECEMBRE 2001,ENREGISTREMENT; ORDRE DE MISSION; MISSION, REGISTRE, 1997-2001,, 05 ANS, CONSERVATION DEFINITIVE, ACI (REC), PIECE, 1 PIECE,
 ANCIEN FONDS, 14-02-2024, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0336/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER INTERNE DU23 MAI 2011 AU 24 JANVIER 2017 DU SECRETARIAT PCA.,ENREGISTREMENT; COURRIER INTERNE; SECRETARIAT; PRESIDENT CONSEIL D'ADMINISTRATION, REGISTRE, 2011-2017,, 05 ANS, CONSERVATION DEFINITIVE, ACI (REC), PIECE, 1 PIECE,
 10-03-2022, 07-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0127/RTC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DES PRESENCES DU CA DU 11 AVRIL 1988 AU 14 AOUT 2014,ENREGISTREMENT; PRESENCE; LISTE; CA, CAHIER, 1988-2014,, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 06-05-2024,, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0128/RTC, COMMUNICATION INTERNE ET EXTERNE : REGISTRE DE TRANSMISSION DE COURRIER DU 01 DECEMBRE 2009 AU 05 JUILLET 2023 DU SECRETARIAT DCG,TRANSMISSION; COURRIER, REGISTRE, 2009-2023,, 05 ANS, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE, DOCESSEN
 06-05-2024,, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0129/RTC, COMMUNICATION INTERNE ET EXTERNE : REGISTRE DE TRANSMISSION DE COURRIER DU 23 AVRIL 2020 AU 13 DECEMBRE 2021 DU SECRETARIAT DCG,TRANSMISSION; COURRIER, REGISTRE, 2020-2021,, 05 ANS, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE, DOCESSEN
 06-05-2024, 20-12-2024, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0131/RTC, COMMUNICATION INTERNE ET EXTERNE : TRANSMISSION DU COURRIER DU  20 AVRIL 2020 AU 03 AOUT 2023 DE DCG,TRANSMISSION; COURRIER; TRANSMISSION; COURRIER; CONTROLE DE GESTION; DIRECTION DU CONTROLE DE GESTION, REGISTRE, 2020-2023,2020; 2021; 2022; 2023, 10 ANS, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE, DOCESSEN
 06-05-2024,, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0132/RTC, COMMUNICATION INTERNE ET EXTERNE : REGISTRE DE TRANSMISSION DE COURRIER DU 07 JUILLET 2017 AU 14 AOUT 2019 DU SECRETARIAT DCG,TRANSMISSION; COURRIER, REGISTRE, 2017-2019,, 05 ANS, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE, DOCESSEN
 06-05-2024,, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0133/RTC, COMMUNICATION INTERNE ET EXTERNE : REGISTRE DE TRANSMISSION DE COURRIER DU 14 AOUT 2019 AU 02 MARS 2022 DU SECRETARIAT DCG,TRANSMISSION; COURRIER, REGISTRE, 2019-2022,, 05 ANS, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE, DOCESSEN
 29-03-2024, 06-02-2025, ASSURER LA COMMUNICATION INTERNE EXTERNE, 0137/RTC, COMMUNICATION INTERNE EXTERNE: REGISTRE DE TRANSMISSION COURRIER INTERNE DU 05-09-2018 AU 05-01-2021,ENREGISTREMENT; TRANSMISSION; INTERNE, REGISTRE, 2018-2021,, 05 ANS, CONSERVATION DEFINITIVE, ACI (RTC), PIECE, 01 PIECE, NON
 29-03-2024, 06-02-2025, ASSURER LA COMUNICATION INTERNE EXTERNE, 0135/RTC, COMMUNICATION INTERNE EXTERNE:REGISTRE DETRANSMISSION MATERIEL INTERNE DU 05-02-1996 AU 27-02-2002,ENREGISTREMENT; TRANSMISSION; MATERIEL INTERNE, REGISTRE, 1996-2002,, 05 ANS, CD, ACI/RTC, PIECE, 01 PIECE, NON
 29-03-2024, 06-02-2025, ASSURER LA COMMUNICATION INTERNE EXTERNE, 0136/RTC, COMMUNICATON INTERNE EXTERNE:ENREGISTREMENT DU COURRIER DEPART DU 25-06-2015 AU 17-01-2020,ENREGISTREMENT; COURRIER; DEPART, REGISTRE, 2015-2020,, 05 ANS, CD, ACI/RTC, PIECE, 01 PIECE, NON
 29-03-2024, 06-02-2025, ASSURER LA COMMUNICATION INTERNE EXTERNE, 0137/RTC, COMMUNICATION INTERNE EXTERNE:ENREGISTREMENT DU COURRIER DEPART DU 06-07-2015 AU 30-08-2018,ENREGISTREMENT; COURRIER; DEPART, REGISTRE, 2015-2018,, CD,, ACI/RTC, PIECE, 01 PIECE, NON
 29-03-2024, 06-02-2025, ASSURER LA COMMUNICATION INTERNE EXTERNE, 0337/REC, COMMUNICATION INTERNE EXTERNE:ENREGISTREMENT DU COURRIER ARRIVE DU 03-11-2010 AU 17-07-2011,ENREGISTREMENT; COURRIER; ARRIVE, REGISTRE, 2010-2011,, 05 ANS, CD, ACI/REC, PIECE, 01 PIECE, NON
 29-03-2024, 06-02-2025, ASSURER LA COMMUNICATION INTERNE EXTERNE, 0338/REC, COMMUNICATION INTERNE EXTERNE:ENREGISTREMENT DU COURRIER ARRIVE DU 18-04-2008 AU 16-10-2008,ENREGISTREMENT; COURRIER; ARRIVE, REGISTRE, 2008,, 05 ANS, CONSERVATION DEFINITIVE, ACI/REC, PIECE, 01 PIECE, NON
 29-03-2024, 06-02-2024, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0339/REC, COMMUNICATION INTERNE EXTERNE:ENREGISTREMENT DU COURRIER ARRIVE DU 17-10-2008 AU 09-04-2009,COURRIER; ENREGISTREMENT; ARRIVER, REGISTRE, 2008-2009,, 05 ANS, CONSERVATION DEFINITIVE, ACI/REC, PIECE, 01 PIECE, NON
 29-03-2024, 06-02-2025, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0340/REC, COMMUNICATION INTERNE ET EXTERNE:ENREGISTRE DU COURRIER ARRIVE DU 10-04-2009 AU 04-10-2009,ENREGISTRE; COURRIER; ARRIVE, REGISTRE, 2009,, 05 ANS, CONSERVATION DEFINITIVE, ACI/REC, PIECE, 01 PIECE, NON
 29-03-2024, 06-02-2025, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0341/REC, COMMUNICATION INTERNE ET EXTERNE:ENREGISTRE DU COURRIER ARRIVE DU 05-10-2009 AU 29-10-2010,ENREGISTRE; COURRIER; ARRIVE, REGISTRE, 2009-2010,, 05 ANS, SONSERVATION DEFINITIVE, ACI/REC, PIECE, 01 PIECE, NON
 29-03-2024, 06-02-2025, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0342/REC, COMMUNICATION INTERNE ET EXTERNE:ENREGISTREMENT SORTIE VEHICULE DU 15-01-2007 AU 29-12-2010,ENREGISTREMENT; SORTIE; VEHICULE, REGISTRE, 2007-2010,, 05 ANS, CONSERVATION DEFINITIVE, ACI/REC, PIECE, 01 PIECE, NON
 29-03-2024, 06-02-2025, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0343/REC, COMMUNICATION INTERNE ET EXTERNE :GESTION DE SUIVIE DE STOCK DE TICKETS RESTAURANT DEJEUNER DU 01-06-2011 AU 08-02-2012,ENREGISTREMENT; TICKET RESTAURANT, REGISTRE, 2011-2012,, 05 ANS, CONSERVATION DEFINITIVE, ACI/REC, PIECE, 01 PIECE, NON
 29-03-2024, 06-02-2025, ASSURER LA COMMUNICATUON INTERNE ET EXTERNE, 0344/REC, COMUNICATION INTERNE ET EXTERNE:ENREGISTREMENT DES MARCHES DU 04-04-2000 AU 29-09-2004,ENREGISTREMENT; MARCHE, REGISTRE, 2000-2004,, 05 ANS, CONSERVATION DEFINITIVE, ACI/REC, PIECE, 01 PIECE, NON
 29-03-2024, 06-02-2025, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0345/REC, COMMUNICATION INTERNE ET EXTERNE:ENREGISTREMENT DES MARCHES DU 14-02-2000 AU 16-12-2004,ENREGISTREMENT; MARCHE, REGISTRE, 2000-2004,, 05 ANS, CONSERVATION DEFINITIVE, ACI/REC, PIECE, 01 PIECE, NON
 29-03-2024, 06-02-2025, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0346/REC, COMMUNICATUON INTERNE EXTERNE:ENREGISTREMENT DES ACTIVITES MENES AU NIVEAU DE LA GUERRITE ENTRE PRINCIPALE,GUERRITE; PRINCIPALE, REGISTRE, 2009-2010,, 05 ANS, CONSERVATION DEFINITIVE, ACI/REC, PIECE, 01 PIECE, NON
 29-03-2024, 06-02-2025, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0347/REC, CMMUNICATION INTERNE ET EXTERNE:REGISTRE DE SUIVIE DES CONTRATS DES PRESTATIONS CLIENTS DU PATRIMOINE CULTURELLE DU 13-04-2017 AU 10-01-2020,CONTRAT; CLIENT; PATRIMOINE CULTURELLE; PRESTATION, REGISTRE, 2017-2020,, 05 ANS, CONSERVATION DEFINITIVE, ACI/REC, PIECE, 01 PIECE, NON
 29-03-2024, 06-02-2025, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0348/REC, COMMUNICATION INTERNE ET EXTERNE:ENREGISTREMENT DES RECUS DE CARBURANT TOTAL BURKINA SA DU 22-12-2011 AU 04-04-2012,CARBURANT; TOTAL; RECU; ENREGISTREMENT, REGISTRE, 2011-2012,, 05 ANS, CONSERVATION DEFINITIVE, ACI/REC, PIECE, 01 PIECE, NON
 29-03-2024, 06-02-2025, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0349/REC, COMMUNICATION INTERNE ET EXTERNE:ENREGISTREMENT DE CONSOMMATION DE CARBURANT PAR VEHICULE ET PAR  MOIS DE LA SONABHY,CARBURANT; VEHICULE; MOIS; CONSOMMATION, REGISTRE, 2011,, 05 ANS, CONSERVATION DEFINITIVE, ACI/REC, PIECE, 01 PIECE, NON
